date,factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,factor_10,factor_11,factor_12,factor_13,factor_14,factor_15,factor_16,factor_17,factor_18,factor_19,factor_20,factor_21,factor_22,factor_23,factor_24,factor_25,factor_26,factor_27,factor_28,factor_29
2022-06-06,0.29785674810409546,0.36929190158843994,-0.4230373501777649,0.501331090927124,-0.1805879771709442,0.687552809715271,0.2555544376373291,-0.1654232144355774,0.6244416832923889,-0.030594920739531517,0.398246705532074,-0.22149653732776642,0.1947871893644333,0.12937483191490173,0.2549225091934204,0.12937483191490173,0.15796445310115814,0.241098552942276,0.07055598497390747,0.21415658295154572,0.2549225091934204,-0.5936716794967651,0.351329505443573,0.010268745012581348,-0.166647806763649,0.34882327914237976,0.12937483191490173,-0.6981365084648132,0.2549225389957428,0.5541616678237915
2022-06-07,0.342254638671875,0.26661571860313416,-0.39169949293136597,0.6156178712844849,-0.2802388072013855,0.6459278464317322,0.3327527940273285,-0.1514904946088791,0.5730287432670593,-0.05087948963046074,0.38669729232788086,-0.19254052639007568,0.12081162631511688,0.1156945452094078,0.31347763538360596,0.1156945452094078,0.19484186172485352,0.20381934940814972,-0.3481387197971344,0.18845458328723907,0.31347760558128357,-0.6631535291671753,0.34529435634613037,-0.0388527512550354,-0.12847496569156647,0.35302725434303284,0.1156945452094078,-0.937435507774353,0.31347760558128357,0.6319383382797241
2022-06-08,0.14174160361289978,0.4386860430240631,-0.3857537806034088,0.5922355651855469,-0.3857537806034088,0.534332811832428,0.28200221061706543,-0.007650911808013916,0.6167974472045898,-0.06510182470083237,0.47425881028175354,0.06580045074224472,0.23248858749866486,0.011812555603682995,0.43760544061660767,0.011812555603682995,0.33507591485977173,0.31645411252975464,0.15463213622570038,0.3340774476528168,0.10697640478610992,-0.7191242575645447,0.3939516246318817,0.03807934746146202,0.0045473696663975716,0.2582348883152008,0.011812555603682995,-0.4027695059776306,0.43760544061660767,0.5369178652763367
2022-06-09,-0.08595657348632812,0.4903963506221771,-0.3165713846683502,0.0010860413312911987,-0.3165713846683502,0.4630381464958191,0.3786299228668213,0.31317201256752014,0.21216551959514618,0.14277759194374084,-0.023823177441954613,0.35444217920303345,0.4903963506221771,0.16240081191062927,0.43099698424339294,0.16240081191062927,0.43773531913757324,0.1887272298336029,-0.2876462936401367,0.3453733026981354,0.138817697763443,-0.5799339413642883,0.09636469930410385,0.0788760557770729,0.19424523413181305,0.5549498796463013,0.16240081191062927,-0.33603033423423767,0.4309970438480377,0.07058863341808319
2022-06-10,0.03887996822595596,0.20333635807037354,-0.04767097160220146,0.06020854040980339,-0.04767097160220146,0.19870810210704803,0.42620983719825745,0.028803622350096703,0.20971660315990448,-0.05981175974011421,0.15503711998462677,0.0684475526213646,0.3350663185119629,0.28564780950546265,0.04838214069604874,0.28564780950546265,0.411175012588501,-0.07992908358573914,-0.37944555282592773,0.12271595001220703,-0.15562720596790314,-0.17211851477622986,0.12378908693790436,0.13948410749435425,-0.00737078208476305,0.10245661437511444,0.28564780950546265,-0.39694294333457947,0.14079026877880096,0.0680830329656601
2022-06-13,-0.2918892502784729,0.7322081923484802,-0.0037692547775804996,-0.29794782400131226,-0.0037692785263061523,0.013908987864851952,0.3591665029525757,0.10606102645397186,0.42648249864578247,0.08901870250701904,0.35420122742652893,0.31774938106536865,0.7078730463981628,0.3779861330986023,0.15216687321662903,0.3779861330986023,0.39530783891677856,0.25025472044944763,-0.15083083510398865,0.07345294952392578,-0.09657728672027588,0.0999324768781662,0.055389828979969025,0.19639435410499573,-0.002504491712898016,0.32667943835258484,0.3779861330986023,-0.5426462292671204,0.22527757287025452,0.17415356636047363
2022-06-14,0.09149901568889618,0.6143358945846558,0.06629369407892227,-0.16452324390411377,0.02854180335998535,-0.11838171631097794,0.2837150990962982,0.13857755064964294,0.24622364342212677,0.24271944165229797,0.1793743371963501,0.09569982439279556,0.5889099836349487,0.4040316045284271,-0.07038639485836029,0.4040316045284271,0.3731515407562256,0.29534029960632324,0.058147527277469635,-0.08023854345083237,-0.11857590824365616,0.3883604109287262,0.1401987075805664,0.12357298284769058,0.021702338010072708,0.2426566332578659,0.4040316045284271,-0.12973979115486145,-0.1064830794930458,0.20975175499916077
2022-06-15,-0.28190380334854126,0.20949120819568634,0.011779099702835083,-0.0029062540270388126,0.01177909690886736,0.11941810697317123,0.31480738520622253,-0.07116079330444336,0.29383325576782227,-0.1382618397474289,0.41950803995132446,-0.2654384970664978,0.004241928458213806,0.6139070391654968,-0.40570664405822754,0.6139070391654968,0.054945506155490875,0.1450149118900299,-0.15582478046417236,-0.22320857644081116,-0.4330771863460541,0.5224210023880005,0.2284456044435501,0.35743939876556396,-0.2508782148361206,0.14552055299282074,0.6139070391654968,-0.2607509195804596,-0.43613800406455994,0.3582654595375061
2022-06-16,0.24204511940479279,-0.32281002402305603,0.2418193370103836,-0.03887568786740303,0.2418193370103836,-0.3075934052467346,0.01162953395396471,-0.2147766649723053,-0.05711369588971138,-0.36182764172554016,0.1912423074245453,-0.25051864981651306,-0.5825778841972351,0.41776973009109497,-0.38593167066574097,0.41776973009109497,-0.49811992049217224,-0.23946480453014374,-0.3308853209018707,-0.5434853434562683,-0.4312514662742615,0.767300009727478,0.1307849884033203,-0.06208258867263794,-0.32863420248031616,-0.36545857787132263,0.41776973009109497,0.3681482970714569,-0.6325579881668091,-0.14780645072460175
2022-06-17,-0.3710850775241852,-0.5399945974349976,0.06166001409292221,0.25714418292045593,-0.002161209238693118,0.32327619194984436,0.09314456582069397,-0.3195248246192932,-0.14482709765434265,-0.281789094209671,0.06390319019556046,-0.48009243607521057,-1.0037548542022705,0.4662168025970459,-0.6696246266365051,0.4662168025970459,-0.8084776997566223,-0.11582870781421661,0.13204798102378845,-0.5212279558181763,-0.5186574459075928,0.5905796885490417,0.3759414255619049,0.008239423856139183,-0.49466028809547424,-0.24754075706005096,0.4662168025970459,0.40006351470947266,-0.819384753704071,0.13057862222194672
2022-06-21,-0.5075424313545227,-0.8851810693740845,0.11848007142543793,-0.13514749705791473,-0.01699628308415413,0.35361558198928833,0.0589754693210125,-0.5039211511611938,-0.2838521897792816,-0.5390511751174927,0.40836676955223083,-0.8232825994491577,-1.2572447061538696,0.3141551911830902,-0.9086503982543945,0.3141551911830902,-0.9777900576591492,-0.35510408878326416,-0.05626128986477852,-0.6467293500900269,-0.8262683749198914,0.48169249296188354,0.2989722490310669,-0.027595942839980125,-0.6616019606590271,-0.3785826563835144,0.3141551911830902,0.2880175709724426,-1.1996071338653564,0.1503431797027588
2022-06-22,-0.533327579498291,-0.9028083086013794,-0.06755993515253067,-0.33932146430015564,0.11144684255123138,0.4453626275062561,0.23039360344409943,-0.6604124307632446,-0.3772171139717102,-0.47248703241348267,0.37246188521385193,-1.064090609550476,-0.9861165285110474,0.378349244594574,-1.07584810256958,0.378349244594574,-0.9573575854301453,-0.2939717471599579,0.030670303851366043,-0.9938297271728516,-1.051557183265686,0.27030259370803833,0.24948501586914062,0.09958317130804062,-0.853085994720459,-0.13966205716133118,0.378349244594574,-0.4715903699398041,-1.094515085220337,0.00340730557218194
2022-06-23,0.14612697064876556,-0.7197800278663635,-0.1947326958179474,0.11292823404073715,-0.03566516563296318,0.48484477400779724,0.276123583316803,-0.5428443551063538,-0.210714191198349,-0.28719282150268555,0.30497756600379944,-0.942971408367157,-0.5812809467315674,-0.026518095284700394,-0.7282058000564575,-0.026518095284700394,-0.7375645041465759,-0.2655356526374817,-0.3339133858680725,-0.8149787783622742,-0.8149787783622742,-0.30728867650032043,0.47461381554603577,-0.17493674159049988,-0.6758700609207153,-0.2502879202365875,-0.026518095284700394,-0.37053078413009644,-0.7413328886032104,0.026081716641783714
2022-06-24,0.002024185610935092,-0.4316500723361969,-0.49593600630760193,-0.046249959617853165,-0.49593600630760193,0.8587581515312195,0.122572161257267,-0.42913421988487244,0.10124753415584564,-0.37688958644866943,0.4156429171562195,-0.8098345994949341,-0.3233436644077301,-0.03967059776186943,-0.5451661348342896,-0.03967059776186943,-0.23275938630104065,0.07808484882116318,0.38166898488998413,-0.5873264074325562,-0.5873264074325562,-0.5518581867218018,0.32235509157180786,-0.26825347542762756,-0.4400741457939148,-0.06294101476669312,-0.03967059776186943,-0.674431324005127,-0.4629848599433899,0.4821026921272278
2022-06-27,-0.6062649488449097,-0.7226306796073914,0.04089478403329849,-0.4445893168449402,0.04089478403329849,0.2903183102607727,0.39127981662750244,-0.5418926477432251,-0.029953788965940475,-0.4797179698944092,-0.013334929943084717,-0.7650974988937378,-0.6985048055648804,0.36364060640335083,-0.7154862284660339,0.36364060640335083,-0.4461701512336731,-0.3388482928276062,0.11775139719247818,-0.8873395919799805,-0.9018599390983582,0.12061469256877899,0.14504441618919373,0.12949028611183167,-0.5914666056632996,-0.3052219748497009,0.36364060640335083,-0.15738514065742493,-0.7641714811325073,0.17787030339241028
2022-06-28,-0.5657956004142761,-0.4285458028316498,0.038878392428159714,-0.36909911036491394,0.28961533308029175,-0.03803209215402603,0.6014846563339233,-0.41747164726257324,-0.03292420506477356,-0.14508599042892456,0.00875246524810791,-0.6124883890151978,-0.4285457730293274,0.5813937187194824,-0.6827863454818726,0.5813937187194824,-0.3853316903114319,-0.20261208713054657,0.40574583411216736,-0.654262900352478,-0.7254458069801331,0.23337984085083008,0.2875964045524597,0.35902610421180725,-0.472202867269516,-0.03187655285000801,0.5813937187194824,-0.37271302938461304,-0.5893624424934387,0.12726005911827087
2022-06-29,0.19764943420886993,-0.25199708342552185,0.3801116347312927,-0.082273468375206,0.3801116347312927,-0.5738041996955872,0.27328571677207947,-0.16005679965019226,0.07529689371585846,0.15824437141418457,-0.0242825448513031,-0.11753477901220322,-0.28492018580436707,0.3673112988471985,-0.2139846831560135,0.3673112988471985,-0.14762766659259796,-0.2224147617816925,0.06806697696447372,-0.08475971221923828,-0.2657727301120758,0.4628940224647522,0.11155901104211807,0.24260969460010529,-0.07798564434051514,-0.4304775595664978,0.3673112988471985,0.014265107922255993,-0.309079647064209,0.025414371863007545
2022-06-30,0.012507045641541481,-0.4795191287994385,0.4267025589942932,-0.5760796666145325,0.4267025589942932,-0.27701544761657715,0.19098976254463196,-0.25471943616867065,-0.04915792867541313,0.12296752631664276,0.03273488208651543,-0.21762582659721375,-0.5705130100250244,0.4698430597782135,-0.4443352222442627,0.4698430597782135,-0.07330822199583054,-0.2387978583574295,0.35812392830848694,-0.4291530251502991,-0.48773902654647827,0.5546275973320007,-0.12184800207614899,0.36126357316970825,-0.25935453176498413,-0.2941497564315796,0.4698430597782135,-0.3407612442970276,-0.48773902654647827,0.038025595247745514
2022-07-01,-0.25117701292037964,-0.4981202185153961,0.42768049240112305,-0.3053056001663208,0.42768049240112305,-0.028396081179380417,0.389462411403656,-0.46963757276535034,0.1750437468290329,0.14290297031402588,0.19651785492897034,-0.5411363840103149,-0.6495735049247742,0.19040162861347198,-0.7040681838989258,0.4462594985961914,-0.6495735049247742,-0.3249465823173523,0.3887004852294922,-0.694848358631134,-0.6890572309494019,0.4807777404785156,0.25292596220970154,0.4625224173069,-0.5003064870834351,-0.12020854651927948,0.4462594985961914,-0.543704628944397,-0.6890572309494019,0.14857979118824005
2022-07-05,0.27650874853134155,-0.09878960996866226,0.09023712575435638,-0.21248281002044678,0.09023712575435638,0.0664205551147461,-0.13652241230010986,0.027702990919351578,0.16074185073375702,0.2930995523929596,0.20155107975006104,-0.06747029721736908,-0.18562644720077515,-0.2313402146100998,-0.24504831433296204,-0.2313402146100998,-0.07545610517263412,-0.01780552789568901,0.07821568846702576,-0.09732618182897568,-0.08586973696947098,-0.4269998073577881,-0.009705806151032448,0.2562277913093567,-0.02691146358847618,0.2641114294528961,-0.2313402146100998,-0.07511165738105774,-0.08586971461772919,0.15764382481575012
2022-07-06,0.23995840549468994,0.05138667672872543,0.0004156351205892861,-0.46817588806152344,0.0004156351205892861,0.18402543663978577,-0.46537351608276367,0.4120559096336365,-0.014590355567634106,0.3030456006526947,-0.32336753606796265,0.4967718720436096,-0.03937578946352005,-0.16904178261756897,0.3324725329875946,-0.5232545733451843,-0.0021453499794006348,0.09087337553501129,0.13967207074165344,0.332472562789917,0.44594448804855347,-0.45586737990379333,-0.6084672212600708,-0.24105796217918396,0.4120559096336365,-0.0305929072201252,-0.5232545733451843,0.29593634605407715,0.44594448804855347,-0.03497374802827835
2022-07-07,-0.022875923663377762,-0.26943331956863403,0.026244794949889183,0.00713458051905036,0.026244794949889183,0.5188990235328674,-0.10951819270849228,-0.21550440788269043,0.012611180543899536,0.028946638107299805,0.016234468668699265,-0.19478856027126312,-0.43913906812667847,-0.0024310231674462557,-0.35016417503356934,-0.18803876638412476,-0.4205886423587799,-0.13171212375164032,0.7058435678482056,-0.23445363342761993,-0.2029522955417633,-0.36818891763687134,-0.18747670948505402,0.09821269661188126,-0.07053156197071075,0.052851855754852295,-0.18803876638412476,-0.2625684142112732,-0.2029522955417633,0.21473518013954163
2022-07-08,-0.09448311477899551,-0.625440239906311,0.28988903760910034,-0.22425465285778046,0.28988903760910034,0.18224933743476868,-0.19804565608501434,-0.14673738181591034,-0.02491159364581108,-0.1892404705286026,-0.34962907433509827,-0.08835416287183762,-0.625440239906311,-0.4436912536621094,-0.23562023043632507,-0.4436912536621094,-0.6077653765678406,-0.35876455903053284,-0.09315310418605804,-0.02033073827624321,-0.06663691997528076,-0.31359437108039856,-0.3978675305843353,0.037689853459596634,-0.048449426889419556,-0.27082812786102295,-0.4436912536621094,0.09208010137081146,-0.06663691997528076,-0.28520312905311584
2022-07-11,0.2811535596847534,0.05225536972284317,-0.35736849904060364,0.04514652490615845,-0.35736849904060364,-0.008414095267653465,-0.6321470737457275,0.26322054862976074,0.007391160819679499,-0.5071370601654053,0.0030193955171853304,0.29278987646102905,0.060905177146196365,-0.6688932180404663,0.25345489382743835,-0.703270673751831,0.06090516597032547,0.04354401305317879,-0.16564317047595978,0.28125759959220886,0.27258816361427307,-0.5286810398101807,-0.8137103319168091,-0.5932208299636841,0.24982134997844696,-0.6594938635826111,-0.703270673751831,0.24324369430541992,0.27258816361427307,-0.07773810625076294
2022-07-12,0.1404258906841278,0.03056444227695465,-0.4231948256492615,0.09090357273817062,-0.4418885111808777,0.12089387327432632,-0.5986514091491699,0.1225975975394249,0.09500815719366074,-0.5527492165565491,0.10291166603565216,0.18342281877994537,0.09034617245197296,-0.6759046316146851,0.1343701034784317,-0.6584488749504089,0.024494828656315804,0.04671485349535942,0.04252142459154129,0.13980384171009064,0.11954083293676376,-0.5011340379714966,-0.6885608434677124,-0.6071003079414368,0.09324147552251816,-0.6707363128662109,-0.6584488749504089,0.3447011113166809,0.11954083293676376,0.04258853197097778
2022-07-13,0.11574788391590118,0.005883955862373114,-0.3249540328979492,0.07631571590900421,-0.3249540328979492,0.012844905257225037,-0.6009339094161987,0.11705175787210464,0.022723369300365448,-0.6033273935317993,0.21042966842651367,0.2230636179447174,0.0480956956744194,-0.7310158014297485,0.11305274814367294,-0.6406595706939697,-0.055891990661621094,-0.03195628523826599,-0.6970585584640503,-0.029043162241578102,0.08517273515462875,-0.38609442114830017,-0.6531633734703064,-0.6126829385757446,0.03487880155444145,-0.795639157295227,-0.6406595706939697,0.2865152359008789,0.08517273515462875,-0.0222791638225317
2022-07-14,0.10257091373205185,0.052161287516355515,-0.33844253420829773,0.01157079916447401,-0.43701648712158203,-0.12492507696151733,-0.5855814218521118,0.2009970247745514,-0.026996631175279617,-0.5574801564216614,0.13803648948669434,0.257333904504776,0.11009824275970459,-0.7135708332061768,0.17546489834785461,-0.626299262046814,0.005170556716620922,0.0434412881731987,0.0840858668088913,0.20970885455608368,0.17896108329296112,-0.3542100191116333,-0.6535533666610718,-0.6271212697029114,0.11190545558929443,-0.6671831011772156,-0.626299262046814,0.39494994282722473,0.17896108329296112,-0.15620501339435577
2022-07-15,0.1154489666223526,0.09249312430620193,-0.47029775381088257,0.14138495922088623,-0.47029781341552734,-0.09708927571773529,-0.5869256854057312,0.21910302340984344,0.022785980254411697,-0.5139493942260742,0.1465778797864914,0.18740609288215637,0.13969913125038147,-0.6391825079917908,0.18630775809288025,-0.591928243637085,0.06383778899908066,0.06283412873744965,0.03786975145339966,0.2569086253643036,0.21919293701648712,-0.43578776717185974,-0.6031573414802551,-0.541434109210968,0.1375490427017212,-0.6073611378669739,-0.591928243637085,0.26375484466552734,0.21919293701648712,-0.09420014917850494
2022-07-18,-0.4871664047241211,-0.11909274756908417,-0.06721761077642441,0.18609437346458435,-0.067217618227005,-0.17791447043418884,0.010809337720274925,-0.3269389271736145,-0.09651065617799759,-0.18113207817077637,0.14794990420341492,-0.16897334158420563,-0.006625676061958075,-0.2574334442615509,0.1176498681306839,-0.2026720494031906,-0.1733860969543457,-0.0067326994612813,0.16326259076595306,0.5115765333175659,0.17344120144844055,-0.008459758944809437,-0.06571841239929199,0.018829936161637306,-0.03640270233154297,-0.3297032415866852,-0.2026720494031906,-0.7040616273880005,0.17344120144844055,-0.44565075635910034
2022-07-19,-0.16625352203845978,0.23365530371665955,-0.33619168400764465,0.20060506463050842,-0.3501543402671814,0.32971158623695374,-0.16454513370990753,-0.16460028290748596,0.16829177737236023,-0.1741204559803009,0.38311541080474854,0.3290155529975891,0.1896701157093048,-0.23007497191429138,0.31941789388656616,-0.3485555052757263,0.16365638375282288,0.326713502407074,0.031371213495731354,0.3194178640842438,0.15625381469726562,-0.4366115629673004,-0.008509889245033264,-0.03487342596054077,0.10482268035411835,-0.09904589504003525,-0.3485555052757263,-0.1305726319551468,0.15625378489494324,-0.10162623971700668
2022-07-20,0.14463070034980774,0.32993990182876587,-0.21945373713970184,0.14874082803726196,-0.21945372223854065,0.37888702750205994,0.01397793274372816,-0.23066873848438263,0.14179755747318268,0.1636415421962738,0.20900750160217285,0.08712498843669891,0.12793001532554626,-0.0029716468416154385,0.3714788854122162,-0.2065894901752472,0.3298898935317993,0.33986833691596985,0.02749156393110752,0.39183709025382996,0.0702497586607933,-0.3975377678871155,0.056853681802749634,0.07930252701044083,0.08245760202407837,0.08497960865497589,-0.2065894901752472,-0.2114757001399994,0.0702497735619545,-0.08020045608282089
2022-07-21,0.12248215824365616,0.6700559258460999,-0.4851091802120209,0.656147301197052,-0.30571332573890686,0.5012194514274597,-0.2944560647010803,0.05222029611468315,0.29127320647239685,0.0013162374962121248,0.34193578362464905,0.40690502524375916,0.9062632322311401,-0.0768149122595787,0.9066065549850464,-0.3788735568523407,0.7345063090324402,0.7048232555389404,-0.014997944235801697,0.9066064953804016,0.41251206398010254,-0.47178664803504944,-0.15039396286010742,-0.12216713279485703,0.35217541456222534,0.18142691254615784,-0.3788735568523407,0.14024735987186432,0.41251206398010254,0.06982249021530151
2022-07-22,0.3673797845840454,0.7679319977760315,-0.29249057173728943,0.18287351727485657,-0.1918291300535202,0.5018870234489441,-0.33670932054519653,0.181611567735672,0.24797578155994415,0.1516544371843338,0.4349956512451172,0.47555604577064514,0.9472633600234985,-0.009980864822864532,0.9380477070808411,-0.32006555795669556,0.9126757383346558,0.8593665361404419,-0.15775509178638458,0.9380477070808411,0.39571183919906616,-0.3305487334728241,-0.0402873270213604,-0.13738907873630524,0.2496182918548584,0.18850739300251007,-0.32006555795669556,0.23818540573120117,0.3957118093967438,0.07139784097671509
2022-07-25,0.4271712303161621,0.794594407081604,-0.07821366935968399,0.1920047551393509,-0.0480462945997715,-0.11510685831308365,-0.21638953685760498,0.13804695010185242,0.3302726149559021,0.5060408115386963,0.010342699475586414,0.4889526963233948,0.5028327703475952,-0.0011047482257708907,0.8907781839370728,-0.18667921423912048,0.8896024823188782,0.7711747288703918,0.1451040804386139,0.4325651228427887,0.4325651526451111,-0.13260525465011597,0.08684194087982178,0.041643500328063965,0.13804695010185242,0.3236149251461029,-0.18667921423912048,0.012936903163790703,0.4325651228427887,-0.05963963270187378
2022-07-26,0.19551882147789001,0.41607531905174255,0.3948197364807129,0.018055880442261696,0.08817250281572342,-0.17330238223075867,-0.13855253159999847,0.08758886158466339,0.026578295975923538,0.4799667298793793,0.031929194927215576,0.33096253871917725,0.23325464129447937,0.011759435757994652,0.4140082895755768,-0.3142619729042053,0.5366954207420349,0.4338204264640808,-0.2646609842777252,0.2904515564441681,0.41400831937789917,0.2440718412399292,-0.22089019417762756,0.16004808247089386,0.23986046016216278,0.046227484941482544,-0.3142619729042053,0.06011085584759712,0.4140082895755768,-0.33699169754981995
2022-07-27,0.13736243546009064,0.3456931412220001,0.3356460928916931,0.06577060371637344,0.22184023261070251,-0.37282639741897583,-0.23064342141151428,0.08709616959095001,-0.05394157022237778,0.14449068903923035,0.2905265688896179,0.11365455389022827,0.2041042149066925,-0.22778663039207458,0.4275641441345215,-0.12610630691051483,0.4203299582004547,0.43871793150901794,0.07778848707675934,0.4275641441345215,0.4275641441345215,0.06386556476354599,-0.32984745502471924,-0.17014780640602112,0.08709616959095001,-0.08435468375682831,-0.12610630691051483,0.01839468441903591,0.4275641441345215,-0.14389115571975708
2022-07-28,-0.0006384790176525712,0.3405178189277649,0.3367566466331482,-0.08867277204990387,-0.12130942195653915,-0.5845053791999817,-0.24676522612571716,0.04630805552005768,0.2686654031276703,0.11879102885723114,0.0947391614317894,0.04481244832277298,0.3818170726299286,-0.3407863974571228,0.31700828671455383,-0.2054581344127655,0.35710304975509644,0.3837769627571106,-0.24689793586730957,0.29197394847869873,0.3170083165168762,-0.07727497816085815,-0.3129954934120178,-0.007863086648285389,0.2142307311296463,-0.11094930022954941,-0.2054581344127655,-0.10444215685129166,0.31700828671455383,-0.07160119712352753
2022-07-29,-0.20642833411693573,0.2133561074733734,0.4223977029323578,0.013440465554594994,0.3230517506599426,-0.5330578088760376,-0.3229748606681824,-0.005663046147674322,0.22242827713489532,-0.057038724422454834,-0.054351288825273514,-0.024952149018645287,0.3086611330509186,-0.29808902740478516,0.27914124727249146,-0.12357456982135773,0.10557609796524048,0.2426135540008545,0.19755294919013977,0.2138611376285553,0.27914124727249146,-0.2184818983078003,-0.2397463619709015,-0.19796979427337646,-0.005663046147674322,-0.21590928733348846,-0.12357456982135773,-0.5274699926376343,0.27914124727249146,0.028368670493364334
2022-08-01,-0.19044767320156097,0.47082239389419556,0.01976306363940239,0.06887693703174591,0.03453700989484787,-0.2142273634672165,-0.5936669111251831,0.2384403944015503,0.38461384177207947,0.13154689967632294,0.029033923521637917,0.3115702271461487,0.3919838070869446,-0.36994466185569763,0.48693451285362244,-0.36994466185569763,0.4304933547973633,0.5069336295127869,0.47787269949913025,0.5670253038406372,0.48693451285362244,-0.34310421347618103,-0.42673739790916443,-0.5533732175827026,0.2384403944015503,-0.3986641466617584,-0.36994466185569763,-0.22159743309020996,0.48693451285362244,0.17045918107032776
2022-08-02,0.250112920999527,0.5098869800567627,-0.27175450325012207,0.045878201723098755,-0.22646352648735046,0.03269592672586441,-0.3402779698371887,0.2753202021121979,0.48477858304977417,0.06394411623477936,-0.10276466608047485,0.7511411905288696,0.3613324761390686,-0.41043877601623535,0.4442515969276428,-0.41043877601623535,0.5811616778373718,0.5487242937088013,0.0869944840669632,0.5060967206954956,0.4442516267299652,-0.3073912262916565,-0.4124794006347656,-0.5090344548225403,0.2753202021121979,-0.0364827997982502,-0.41043877601623535,0.2153981626033783,0.4442515969276428,0.2072601318359375
2022-08-03,-0.052906740456819534,0.17243891954421997,-0.15690572559833527,-0.06405873596668243,-0.15690574049949646,-0.14516066014766693,-0.3227320611476898,-0.0038217096589505672,0.12906791269779205,0.1742541342973709,-0.09012041985988617,0.5631129145622253,0.07610724121332169,-0.15596531331539154,0.2862335443496704,-0.15596531331539154,0.20947758853435516,0.11828074604272842,0.07708282768726349,0.2862335741519928,0.286233514547348,-0.2594533860683441,-0.34848248958587646,-0.5145249366760254,-0.0038217096589505672,0.07086881250143051,-0.15596531331539154,0.3550446331501007,0.2862335443496704,-0.2619142532348633
2022-08-04,0.1414165198802948,-0.07186032831668854,0.13635489344596863,0.06289801746606827,-0.16790571808815002,-0.4459867477416992,-0.03787482529878616,-0.06241806596517563,-0.31690698862075806,-0.05461590737104416,-0.27505066990852356,0.508543074131012,-0.11417365074157715,0.11757837235927582,0.10721544921398163,-0.07084794342517853,-0.19661882519721985,-0.2177889347076416,0.014347875490784645,0.10721544176340103,0.10721547901630402,0.002425944898277521,0.025613535195589066,-0.24071188271045685,-0.062418073415756226,0.01567867398262024,-0.07084794342517853,0.2776865065097809,0.10721547901630402,-0.6134930849075317
2022-08-05,0.2521083950996399,0.3000999987125397,0.04581911861896515,-0.25272756814956665,-0.029998082667589188,-0.5686922669410706,-0.05438734218478203,0.20698794722557068,-0.046089332550764084,0.04474556818604469,-0.3307727873325348,0.4189354479312897,0.277161568403244,-0.0009775429498404264,0.4076828062534332,-0.0009775429498404264,0.18711411952972412,0.164093017578125,-0.22889447212219238,0.4156823754310608,0.4076828062534332,0.047274261713027954,-0.09609358757734299,-0.04565025493502617,0.20698794722557068,0.4039066433906555,-0.0009775429498404264,0.2168063223361969,0.4076828062534332,-0.5142857432365417
2022-08-08,0.10487505048513412,-0.04000740125775337,0.4045743942260742,0.06911562383174896,0.3374137282371521,-0.3888653814792633,0.21824407577514648,-0.013634229078888893,-0.18224799633026123,0.17224493622779846,-0.32802537083625793,0.2609871029853821,-0.04434318467974663,0.31249871850013733,0.17041830718517303,0.31249871850013733,-0.1657492071390152,-0.14184235036373138,-0.20545470714569092,0.17041832208633423,0.17041833698749542,0.3341051936149597,-0.0004071369767189026,0.2885383069515228,-0.013634229078888893,0.2675643861293793,0.31249871850013733,0.03616327792406082,0.17041830718517303,-0.538734495639801
2022-08-09,-0.041300952434539795,-0.15456178784370422,0.39078429341316223,0.15750734508037567,0.37295207381248474,-0.6124540567398071,0.06835218518972397,0.0021087646018713713,-0.11016066372394562,0.1106683611869812,-0.436606228351593,0.28903546929359436,-0.18815462291240692,0.12808838486671448,0.2557836174964905,0.12808838486671448,-0.27709856629371643,-0.26884642243385315,-0.14814019203186035,0.0037202686071395874,0.2557836174964905,0.37568971514701843,0.07930249720811844,0.13892678916454315,0.0021087646018713713,0.02097056433558464,0.12808838486671448,-0.4467496871948242,0.2557836174964905,-0.45625752210617065
2022-08-10,-0.22724024951457977,-0.07746058702468872,0.21638092398643494,0.3607659637928009,0.026406586170196533,-0.2752966284751892,0.18887807428836823,0.03563494235277176,0.24651853740215302,-0.13249799609184265,0.023926561698317528,-0.19896391034126282,-0.12556573748588562,0.31586533784866333,0.07413300126791,0.31586533784866333,-0.03966227173805237,-0.12040384858846664,-0.6286908388137817,-0.13368399441242218,0.07413300126791,0.17305555939674377,0.4991231858730316,0.15536853671073914,0.03563494235277176,0.15732374787330627,0.31586533784866333,-0.12153414636850357,0.0741330087184906,0.0449361689388752
2022-08-11,-0.36376315355300903,-0.12317423522472382,-0.03702275827527046,0.2953821122646332,-0.03702276200056076,0.1786656379699707,0.06893160194158554,-0.1236906498670578,0.21283277869224548,-0.3837278187274933,0.4366551339626312,-0.301897257566452,-0.04673611372709274,0.2642853260040283,0.14910343289375305,0.2642853260040283,-0.11735119670629501,0.05173236131668091,-0.16117271780967712,0.10809870064258575,0.14910343289375305,0.025119507685303688,0.35406532883644104,0.04769419878721237,-0.1236906498670578,-0.010356009006500244,0.2642853260040283,-0.37781035900115967,0.14910343289375305,0.05992892384529114
